price,area,status,bhk,bathroom,age,location,log_price
27.0,812,Ready to move,2,2.0,3.0,Veppampattu,3.332204510175204
18.99,611,Ready to move,1,2.0,3.0,Veppampattu,2.995232148512309
49.5,900,Under Construction,2,2.0,0.0,others,3.9219733362813143
64.9,1180,Under Construction,3,2.0,0.0,others,4.188138441508461
56.1,1020,Under Construction,3,2.0,0.0,others,4.044804116661965
51.15,930,Under Construction,2,2.0,0.0,others,3.9541241814467813
65.7,1096,Under Construction,3,2.0,0.0,others,4.200204952921578
88.92,1588,Under Construction,3,2.0,0.0,Sholinganallur,4.498920386145381
62.0,1020,Under Construction,2,2.0,0.0,others,4.143134726391533
45.0,700,Under Construction,2,2.0,0.0,others,3.828641396489095
45.0,800,Under Construction,2,2.0,0.0,others,3.828641396489095
50.0,1050,Ready to move,2,2.0,0.0,Chromepet,3.9318256327243257
31.0,650,Ready to move,2,2.0,0.0,Pammal,3.4657359027997265
90.0,1700,Under Construction,3,3.0,0.0,Pammal,4.51085950651685
23.0,500,Ready to move,2,2.0,0.0,Pammal,3.1780538303479458
31.0,650,Ready to move,2,2.0,0.0,Pammal,3.4657359027997265
85.0,1300,Under Construction,3,3.0,0.0,Pammal,4.454347296253507
22.0,500,Ready to move,1,1.0,0.0,Pammal,3.1354942159291497
90.0,1900,Under Construction,3,3.0,0.0,Pammal,4.51085950651685
72.0,1300,Ready to move,3,3.0,0.0,Pammal,4.290459441148391
90.0,1700,Under Construction,3,3.0,0.0,Pammal,4.51085950651685
23.0,500,Ready to move,2,2.0,0.0,Pammal,3.1780538303479458
22.0,500,Under Construction,1,1.0,0.0,Pammal,3.1354942159291497
22.0,500,Under Construction,2,2.0,0.0,Pammal,3.1354942159291497
65.0,1400,Under Construction,3,3.0,0.0,Pammal,4.189654742026425
69.0,1000,Ready to move,2,2.0,5.0,Iyyappanthangal,4.248495242049359
170.0,1750,Ready to move,4,3.0,0.0,others,5.14166355650266
26.8,700,Ready to move,2,2.0,3.0,Veppampattu,3.3250360206965914
22.8,600,Ready to move,2,2.0,3.0,Veppampattu,3.169685580677429
26.75,700,Ready to move,2,2.0,3.0,Veppampattu,3.3232358401924436
42.19,870,Under Construction,2,2.0,0.0,others,3.7656089869726097
40.44,834,Under Construction,2,2.0,0.0,others,3.7242465979512276
41.12,848,Under Construction,2,2.0,0.0,others,3.740522687265775
42.19,870,Under Construction,2,2.0,0.0,Ambattur,3.7656089869726097
37.34,770,Under Construction,2,2.0,0.0,Ambattur,3.6464937376174986
42.19,870,Under Construction,2,2.0,0.0,Ambattur,3.7656089869726097
42.19,870,Under Construction,2,2.0,0.0,others,3.7656089869726097
40.44,834,Under Construction,2,2.0,0.0,others,3.7242465979512276
41.12,848,Under Construction,2,2.0,0.0,others,3.740522687265775
37.35,770,Under Construction,2,2.0,0.0,others,3.646754527813265
108.0,1065,Ready to move,2,2.0,0.0,Porur,4.6913478822291435
108.0,1065,Ready to move,2,2.0,0.0,others,4.6913478822291435
108.0,1065,Ready to move,2,2.0,0.0,others,4.6913478822291435
108.0,1065,Ready to move,2,2.0,0.0,Porur,4.6913478822291435
65.0,638,Ready to move,2,1.0,3.0,Vadapalani,4.189654742026425
75.0,1791,Ready to move,3,3.0,7.0,Kelambakkam,4.330733340286331
320.0,2130,Ready to move,3,3.0,0.0,Anna Nagar,5.771441123130016
75.0,1700,Ready to move,4,3.0,0.0,others,4.330733340286331
462.0,3850,Ready to move,5,2.0,2.0,others,6.137727054086234
267.0,2230,Ready to move,4,2.0,2.0,others,5.5909869805108565
345.0,2880,Ready to move,4,2.0,2.0,others,5.846438775057725
213.0,1775,Ready to move,3,2.0,2.0,others,5.365976015021851
104.0,1329,Ready to move,2,2.0,0.0,Sholinganallur,4.653960350157523
57.88,1220,Under Construction,2,2.0,0.0,others,4.075501474420621
37.34,770,Under Construction,2,2.0,0.0,Ambattur,3.6464937376174986
40.44,834,Under Construction,2,2.0,0.0,Ambattur,3.7242465979512276
41.12,848,Under Construction,2,2.0,0.0,Ambattur,3.740522687265775
42.19,870,Under Construction,2,2.0,0.0,Ambattur,3.7656089869726097
37.34,770,Under Construction,2,2.0,0.0,Ambattur,3.6464937376174986
37.35,770,Under Construction,2,2.0,0.0,others,3.646754527813265
40.44,834,Under Construction,2,2.0,0.0,others,3.7242465979512276
40.44,834,Under Construction,2,2.0,0.0,Ambattur,3.7242465979512276
40.44,834,Under Construction,2,2.0,0.0,others,3.7242465979512276
42.0,800,Under Construction,2,2.0,0.0,others,3.7612001156935624
321.0,2380,Ready to move,3,3.0,0.0,Adyar,5.7745515455444085
323.0,1850,Under Construction,3,3.0,0.0,Alwarpet,5.780743515792329
205.0,1283,Ready to move,3,3.0,0.0,Anna Nagar,5.327876168789581
334.0,1860,Under Construction,3,3.0,0.0,others,5.814130531825066
295.0,1641,Under Construction,3,3.0,0.0,others,5.69035945432406
46.0,800,Ready to move,2,2.0,1.0,Kundrathur,3.8501476017100584
215.0,1930,Under Construction,3,3.0,0.0,Perungudi,5.375278407684165
95.0,1250,Ready to move,3,3.0,0.0,others,4.564348191467836
169.0,1610,Under Construction,3,2.0,0.0,others,5.135798437050262
100.0,956,Under Construction,2,2.0,0.0,others,4.61512051684126
89.23,1373,Under Construction,3,2.0,0.0,Koyambedu,4.50236196600641
97.93,1507,Under Construction,3,2.0,0.0,Koyambedu,4.5944125293351314
96.64,1487,Under Construction,3,2.0,0.0,Koyambedu,4.581287245524759
76.81,1182,Under Construction,2,2.0,0.0,Koyambedu,4.354269957628839
66.61,1025,Under Construction,2,2.0,0.0,Koyambedu,4.213755901102586
97.09,1494,Under Construction,3,2.0,0.0,Koyambedu,4.585885424576224
67.13,1033,Under Construction,2,2.0,0.0,Koyambedu,4.221417644785577
108.0,1674,Under Construction,3,2.0,0.0,Koyambedu,4.6913478822291435
70.7,1088,Under Construction,2,2.0,0.0,Koyambedu,4.272490747605575
83.51,1285,Under Construction,2,2.0,0.0,Koyambedu,4.436869870556391
73.43,1130,Under Construction,2,2.0,0.0,Koyambedu,4.309859086371819
90.14,1387,Under Construction,3,2.0,0.0,Koyambedu,4.512396785835737
73.24,1127,Under Construction,2,2.0,0.0,Koyambedu,4.307303088477945
112.0,1737,Under Construction,4,2.0,0.0,Koyambedu,4.727387818712341
95.34,1467,Under Construction,3,2.0,0.0,Koyambedu,4.567883601202075
73.5,1131,Under Construction,2,2.0,0.0,Koyambedu,4.310799125385514
76.0,1085,Under Construction,3,3.0,0.0,Porur,4.343805421853684
88.0,1062,Under Construction,2,2.0,0.0,Mogappair,4.48863636973214
73.71,1031,Under Construction,2,2.0,0.0,Selaiyur,4.31361395198771
44.0,898,Under Construction,2,2.0,0.0,Iyappanthangal,3.8066624897703196
19.38,510,Ready to move,1,2.0,2.0,Veppampattu,3.0145540277945786
38.0,1000,Ready to move,2,2.0,2.0,Veppampattu,3.6635616461296463
22.8,600,Ready to move,1,2.0,2.0,Veppampattu,3.169685580677429
20.9,550,Ready to move,1,2.0,2.0,Veppampattu,3.086486636822455
30.4,800,Ready to move,2,2.0,2.0,Veppampattu,3.4468078929142076
24.7,650,Ready to move,2,2.0,2.0,Veppampattu,3.246490991901174
45.6,1200,Ready to move,2,2.0,2.0,Veppampattu,3.8416005411316
23.94,630,Ready to move,1,2.0,2.0,Veppampattu,3.2164729402518906
340.0,2030,Under Construction,4,3.0,0.0,T Nagar,5.831882477283517
219.0,1310,Under Construction,3,3.0,0.0,T Nagar,5.393627546352362
27.5,800,Ready to move,2,2.0,3.0,Veppampattu,3.349904087274605
27.5,800,Ready to move,2,2.0,3.0,Veppampattu,3.349904087274605
29.5,800,Ready to move,2,2.0,3.0,Veppampattu,3.417726683613366
30.0,800,Ready to move,2,2.0,3.0,Veppampattu,3.4339872044851463
27.5,750,Ready to move,2,2.0,3.0,Veppampattu,3.349904087274605
27.0,800,Ready to move,2,2.0,3.0,Veppampattu,3.332204510175204
27.5,750,Ready to move,2,2.0,3.0,Veppampattu,3.349904087274605
27.5,750,Ready to move,2,2.0,3.0,Veppampattu,3.349904087274605
30.0,800,Ready to move,2,2.0,3.0,Veppampattu,3.4339872044851463
31.5,850,Ready to move,2,2.0,3.0,Veppampattu,3.481240089335692
34.0,900,Ready to move,2,2.0,3.0,Veppampattu,3.5553480614894135
